Name_CD,90245016809,90248016809,90252016809,90265016809,90266016809,90559016809,90560016809,90564016809,90567016809,90571016809,90576016809,90578016809,90581016809,90585016809,90587016809,90406016809,90410016809,90412016809,90416016809,90420016809,90251016809,90254016809,90258016809,90259016809,90267016809,90217016809,90229016809,90232016809,90237016809,90239016809,90421016809,90422016809,90423016809,90426016809,90430016809,90439016809,90441016809,90444016809,90449016809,90450016809,90280016809,90281016809,90283016809,90289016809,90292016809,90218016809,90222016809,90223016809,90225016809,90227016809
CL(70:6),35.19544906,42.38559611,83.23162472,72.68965134,36.43640229,50.84637775,30.01057236,33.33884782,33.30577874,24.12920214,40.08140391,25.52723028,25.29357692,37.05240886,44.45005311,22.22146151,67.36853216,34.53170845,52.8683714,53.45482254,45.09222482,24.59065129,53.32912725,22.08440284,34.99242825,20.19754743,57.37307028,37.860126,25.23093327,27.00488364,17.16840895,13.35823212,22.17801531,32.40375829,32.49490515,32.23570474,20.35972178,42.62611964,18.5931433,14.62773395,10.38710982,23.4004115,16.07161402,17.20721293,27.49471585,29.6505327,22.1653047,22.10253533,15.93895581,34.73828688
CL(70:7),61.43384032,85.89468442,123.1615726,136.8961441,77.27684248,96.44082499,67.75909637,54.50451072,51.02640948,51.43243342,71.22500116,45.11087363,40.59016639,62.65890986,76.37619751,46.50516334,113.5438149,75.56869692,101.6424577,118.0388734,117.1194145,50.64110189,119.1443848,47.3840215,75.59946701,41.58178778,130.4179767,77.9863106,53.740487,49.93006064,35.10676464,27.57005651,50.76927174,64.77616143,62.58877664,63.68742632,36.84949108,85.91893886,39.97312853,27.96233448,27.86504586,38.35497528,40.85849508,36.75143378,55.02958771,45.6376637,42.94438271,36.95602137,24.95115925,55.10730006
CL(72:6)>CL(18:1_18:1_18:2_18:2),59.32796168,49.87007701,55.90343975,76.09275321,64.16225395,83.50757209,58.91588791,54.17178768,68.63219414,57.60924262,65.53841628,51.01668541,73.10668418,95.90203814,83.9934349,45.50698688,98.31103311,57.71832591,70.93186723,87.97889401,48.85491324,41.05413226,62.87382828,39.92911499,58.21819354,39.01768525,97.00824579,54.98304975,48.20835503,40.77281151,40.95171513,45.96148356,55.30151489,56.18489343,56.03337502,91.4665268,65.59962009,87.87919024,52.17573841,39.40465526,27.95902938,48.33199107,51.45098006,37.78475275,53.22183717,77.01460531,42.91003244,44.87137572,32.81602275,53.66429012
CL(72:7)>CL(18:1_18:2_18:2_18:2),384.1795606,319.2399259,335.7203115,485.7407016,405.0322479,580.1917881,383.1447247,358.0566384,424.7594528,361.4474748,431.0662112,328.9428164,466.6721643,661.9826481,527.4407133,273.6410485,587.1169161,368.3858563,472.9808095,562.9571121,309.2651795,257.202084,377.7926017,248.9910049,359.0626758,233.6476535,628.3255339,354.0558526,294.8271678,257.4624569,253.9063502,299.1190628,343.8037134,373.8013239,361.7616205,607.7132103,441.2099459,535.7882747,350.2578704,247.2017595,179.2270042,322.7880593,307.9420908,246.161021,357.2565925,503.0675508,289.6718294,282.3706572,213.9552687,352.2121941
CL(72:8)>CL(18:2/18:2/18:2/18:2),466.702872,456.8245144,376.6129492,683.352446,562.8349528,957.2298606,637.952154,414.7234258,515.4023203,519.459665,572.3068559,490.275081,632.4726945,953.2822824,742.071018,437.7757408,735.9023984,601.3923222,713.79365,868.4737522,503.9402276,420.2437471,574.4220959,392.2616106,576.0794875,384.8854795,1040.521011,529.9727292,484.6966667,362.6156875,442.5678345,520.4221073,589.4633279,599.7165616,511.8153198,961.9966843,756.7538471,843.4684934,631.0370082,416.5936423,361.2586874,698.7481382,678.8654729,432.2493783,621.2496418,963.6520758,521.4007602,513.8778611,414.6403746,688.6126666
CL(72:10),20.89596895,31.08642591,48.85702134,44.02970087,26.01289023,32.65344744,24.23681812,18.96216536,16.80295817,15.87963667,24.20336128,14.01208886,12.49106586,17.4996618,24.81918934,16.5523543,37.06415191,26.83949557,33.69682916,34.31429351,43.48078537,19.6405237,41.62575417,16.3434259,28.1580604,15.11555003,36.41491211,24.75487835,17.61148193,18.81988148,11.10723193,7.714031658,15.80663538,21.98560461,22.42181332,18.67793889,9.902632887,26.41948817,12.23281649,10.85260919,8.679967834,11.17262731,14.74089608,11.99998611,15.52353413,12.87494019,13.25969064,12.04380668,8.781262248,15.93032909
CL(74:9),37.68126164,34.47071113,50.65124442,50.96508579,39.35803477,70.01703101,36.41801918,35.2701464,44.83848438,38.92576804,55.30294737,34.95716127,44.61820642,70.15658397,64.39374693,26.49131597,72.30389561,46.19809122,52.27626135,69.76990732,34.44838356,25.25124279,36.15423201,23.20748046,37.51011468,25.68055434,62.76878651,36.96725013,29.21696301,31.36233341,27.32874333,30.89064252,38.10188591,37.62901325,38.03351927,66.61462551,35.907802,59.52948212,34.96818727,24.27163189,16.83898504,27.95216742,28.66015811,22.24896193,33.81968287,39.70848223,27.65836005,25.97741082,24.65638738,34.21875006
CL(74:10)>CL(18:1_18:2_18:2_20:5),110.274012,108.8553534,101.9824107,133.2677886,125.2625786,158.9733222,125.3243344,84.90758517,104.2466337,97.56155303,136.0560698,95.91192477,139.8958311,138.6629052,163.0749518,77.98510407,169.9227762,123.9633686,121.7676524,165.1609538,96.95236877,65.32463567,108.8294547,75.13152043,118.3646138,87.03455627,164.793203,121.6334819,98.48578615,79.22786276,93.59280908,90.65471601,128.2359257,93.87821879,117.8994304,160.8002689,128.6165065,162.4521207,106.1227155,81.61531954,64.12843718,75.99813389,107.0074565,70.78587797,87.02645602,142.1671649,96.30885226,89.13259549,69.21423142,100.2303937
CL(74:11)>CL(18:2_18:2_18:2_20:5),139.5925225,143.159012,142.3236041,247.7943634,153.6916745,218.6886098,194.9856243,138.7273809,173.8627078,168.8847185,181.6436251,153.0802894,189.6353852,286.2355056,240.6465295,123.3500821,202.9525117,189.1600255,180.6583498,227.9183025,62.61177117,136.448045,170.2673761,112.5584471,176.5176146,124.8999363,242.1580963,180.2272006,155.7449289,146.5875115,142.2960632,163.5010919,189.2229253,172.8901782,167.479409,220.9235984,198.2848148,247.1766882,189.7486301,125.4875531,122.7162995,192.9021129,185.355736,143.4010356,161.17311,252.3713622,143.6127192,149.4379572,132.9039675,193.9104975
