Name_CD,90245016607,90248016607,90252016607,90265016607,90266016607,90559016607,90560016607,90564016607,90567016607,90571016607,90576016607,90578016607,90581016607,90585016607,#N/A,90406016607,90410016607,90412016607,90416016607,90420016607,90251016607,90254016607,90258016607,90259016607,90267016607,90217016607,90229016607,90232016607,90237016607,90239016607,90421016607,90422016607,90423016607,90426016607,90430016607,90439016607,90441016607,90444016607,90449016607,90450016607,90280016607,90281016607,90283016607,90289016607,90292016607,90218016607,90222016607,90223016607,90225016607,90227016607
CL(72:7),68.17651097,91.75840863,120.1393082,76.005583,53.31045477,89.67273654,135.1705964,66.01400204,78.57170585,56.29173736,52.29808507,67.47290579,109.5274393,57.60603548,106.0271087,150.9267037,64.76628637,67.98835411,80.88154353,98.19267564,84.71084023,104.673246,71.33838588,67.22881981,96.15538791,118.0681536,67.24021258,86.68730601,101.2818072,67.09385936,98.71519095,116.97283,51.31800505,73.92416885,58.50597103,103.4133742,69.51368751,62.91387645,63.63068365,77.73723521,66.63213166,88.57284562,72.36431996,108.5902644,97.47448927,100.6263132,80.86707586,108.5657492,99.08936466,62.95245919
CL(72:8)>CL(18:2/18:2/18:2/18:2),108.8277116,148.3998724,191.0119088,103.4412185,81.45441628,134.5845986,218.2692219,114.9465178,118.1080472,100.1287545,83.41905685,124.5542562,157.9389927,107.6870347,160.623761,234.4133849,115.5815144,143.8290937,169.0457127,214.1639314,140.8877452,176.3501257,115.1445864,118.8146352,201.649279,189.8175903,101.9771918,146.1575458,172.0269584,107.8188379,184.6897273,193.468418,91.34094484,114.8762273,98.25676687,186.1213735,138.828697,108.959728,118.585999,127.5334193,139.193848,193.0864932,155.4242255,177.7548606,143.5184508,187.6304756,149.2872652,187.1538642,168.4720671,139.1620405
CL(74:11),40.97282806,53.03113817,64.63447539,38.69713374,28.56047509,46.42768551,79.78201238,41.31928822,48.74420232,35.01234662,31.02547684,38.13333993,59.49218274,36.2736667,61.49326299,88.29119674,41.3620921,49.7131034,61.50925873,77.10451885,45.72613251,53.5113628,36.85628447,42.55797288,73.95959876,71.13305558,36.52744555,52.33566483,49.81183968,38.77418624,64.82705397,65.43822471,30.43743158,45.5318483,33.98683861,57.68628441,50.50216801,42.84865465,41.47840313,48.71191404,48.55091011,72.71109516,51.53192434,56.13349517,49.5745912,71.69646877,51.27304619,61.05106493,60.35733725,55.45432775
