Name_CD,90245017009,90248017009,90252017009,90265017009,90266017009,90559017009,90560017009,90564017009,90567017009,90571017009,90576017009,90578017009,90581017009,90585017009,90587017009,90406017009,90410017009,90412017009,90416017009,90420017009,90251017009,90254017009,90258017009,90259017009,90267017009,90217017009,90229017009,90232017009,90237017009,90239017009,90421017009,90422017009,90423017009,90426017009,90430017009,90439017009,90441017009,90444017009,90449017009,90450017009,90280017009,90281017009,90283017009,90289017009,90292017009,90218017009,90222017009,90223017009,90225017009,90227017009
CL(72:6),11.30818073,6.528128682,6.241678568,5.513218149,10.69006781,14.22840984,7.791748482,4.762747706,2.457947409,4.903009368,6.297653839,5.317494268,5.087326315,20.05423665,11.54640982,9.443441646,38.88017174,28.01628549,30.33475718,16.98771265,5.620241844,12.25364887,29.48090037,23.33588901,11.06442085,6.465609122,2.835528087,11.37649844,13.50095717,3.140403452,33.85801246,46.24391446,16.49820644,47.16273718,30.50437724,6.632465259,30.35370286,50.47292718,55.4509195,76.02980865,32.63004115,43.92980792,9.163248546,7.921091065,3.843707016,4.003473593,22.29934563,19.02455386,23.60281822,21.96787869
CL(72:7),48.36548043,31.98716222,33.18376648,27.64852333,35.79687672,54.54179824,33.73437533,20.07656135,19.12635137,26.27592476,22.03422618,30.0952485,29.30480065,67.79855951,47.52974195,39.55380162,122.4486645,47.63162535,76.59152549,34.04304195,24.30058488,30.47334824,39.53752829,61.7618195,24.20783982,24.13108334,19.52725007,22.83812839,28.29677403,17.76022351,55.60205819,59.45559103,41.33349284,48.11691499,57.14462566,22.00715726,50.99036095,72.22284741,67.55910818,84.63979272,45.42057181,60.2379075,10.79641256,11.56216592,16.26116173,14.96031184,54.43770825,48.36811492,47.81187673,62.67864448
CL(72:8),76.74821108,40.24691101,65.90528811,131.5748802,68.83187175,110.1975499,48.0699073,93.666215,101.3267257,71.29725515,63.04293097,67.68703113,77.03671305,82.67788017,88.54150793,48.44968039,48.12834852,61.14882853,50.53256863,88.11795715,86.24182616,136.7694336,92.92057737,83.45149768,90.00113897,77.48020357,125.2007222,50.33597488,46.46371723,55.20944782,77.35764248,74.99130057,122.8970391,54.82352644,45.19186397,41.66157369,42.5860928,32.61205717,70.16961266,60.80706952,65.05820266,72.89662815,69.42397533,49.65311846,79.4460916,98.9591681,105.2322886,91.59226723,64.92783764,58.66149595
CL(74:11),30.89024493,24.87008105,24.50767822,23.28164209,26.81244176,36.6778304,22.87543646,16.94009341,15.58186605,20.11562008,21.49106226,25.61697272,24.45969391,39.4096496,35.11165943,26.56192469,97.45400209,17.7160403,37.41941492,15.85311708,10.53593472,17.31815622,18.96872909,25.41914404,11.28110504,15.08034519,15.14182389,13.9077773,11.80915242,9.953436681,19.89923988,22.71447287,20.6872935,28.41139313,20.08470916,16.48548909,20.00231185,26.38974037,22.48735317,25.01037497,12.79801717,17.11700851,8.868982842,8.732608856,12.40868955,9.378627665,27.34592,26.64064539,29.22816225,27.90836847
