Name_CD,90245015907,90248015907,90252015907,90265015907,90266015907,90559015907,90560015907,90564015907,90567015907,90571015907,90576015907,90578015907,90581015907,90585015907,90587015907,90406015907,90410015907,90412015907,90416015907,90420015907,90251015907,90254015907,90258015907,90259015907,90267015907,90217015907,90229015907,90232015907,90237015907,90239015907,90421015907,90422015907,90423015907,90426015907,90430015907,90439015907,90441015907,90444015907,90449015907,90450015907,90280015907,90281015907,90283015907,90289015907,90292015907,90218015907,90222015907,90223015907,90225015907,90227015907
CL(70:4),43.7489851,54.87025555,43.04264904,48.64801087,40.76024379,63.78930575,40.26459618,55.49734917,73.76525804,37.10439702,57.55981278,77.76218741,50.62622069,50.91247729,35.774267,58.88480607,66.25817014,48.30339088,54.10798698,41.03709835,29.96017755,41.97875544,29.17400227,59.71415728,49.1434432,39.16178437,39.84152908,72.13331281,75.65210345,44.51982034,80.25066654,73.53359408,44.37106365,68.81211201,60.01999966,37.9262457,58.38229094,63.83661323,44.14181151,64.22255805,49.89204566,37.28881345,48.75663925,48.88409295,44.7769319,33.28528141,39.51994034,52.45417981,34.21207534,52.01341718
CL(70:5),42.56591928,46.28822291,44.54915699,47.60631405,38.13391748,50.07908478,36.63425345,49.6182181,71.65688293,29.12823818,56.0876995,81.7035372,42.36162976,52.72006272,36.28744964,50.37261289,81.19255299,43.85890514,50.7223026,37.06597507,28.14054617,38.05713811,26.42309985,47.98054485,38.59362909,38.32679508,37.72084361,79.37497627,84.71508115,44.3574592,82.23253957,73.89510321,40.40011323,74.54436429,56.09750661,38.21813978,62.88470795,68.60758445,42.29943784,77.76040449,50.56647865,32.18029094,42.53210549,60.70497719,41.90641561,30.70864449,41.86367316,41.96784999,31.12260207,49.93468926
CL(70:6),68.26833692,85.19147315,69.96900725,72.76976592,60.49837584,80.17019435,61.81380412,74.89135841,89.66738662,47.68663547,87.09172856,110.3081831,67.99115986,81.14103733,44.73652973,72.41661592,111.4788102,57.77306629,75.14321535,58.32075276,44.3846875,59.86444892,37.32260708,61.93972314,51.93799653,51.67780393,54.84595004,89.63206242,102.9941352,58.50907446,93.75425408,71.02513167,58.93459137,95.61126461,76.61100499,48.5113809,74.89429365,78.27891381,56.9492948,84.52834061,67.07567601,35.64260994,58.11293099,64.71066228,50.13721165,31.05294988,46.77122743,56.15371527,33.92386664,56.93784303
CL(70:7)>CL(16:1_18:2_18:2_18:2),67.63766687,98.45061815,73.59327477,73.77360607,61.26845115,83.19262469,71.44810346,79.82212203,94.09747961,56.3101607,90.78761626,103.9098709,72.23350772,64.78281885,48.7799859,69.30633774,120.9156757,68.8502594,77.77669701,63.5631535,53.81091987,62.86013197,47.02871482,71.99108882,68.15949892,51.8174583,52.87761198,76.41124634,90.76379117,55.30221797,85.28131289,60.59479228,56.33055861,87.86757534,71.05018661,40.55029163,63.66657821,70.85170746,55.54845283,76.91115968,57.80313469,41.52109122,57.05859376,63.99259146,47.69780856,31.11149026,52.62977129,47.96645034,29.67381789,47.54781067
CL(72:6)>CL(18:1_18:1_18:2_18:2),345.5624706,355.1230798,310.9630706,342.2932693,222.6170732,397.7279182,308.9103672,386.3574019,462.5149139,256.1003213,425.0033617,461.0401441,318.8988719,377.7106801,258.3777628,325.3674717,507.1240041,319.4455633,373.8365784,286.9372268,203.4326757,326.3441334,215.8363879,368.4374607,344.4613,237.4123769,257.2996577,444.4743011,407.203476,292.0584992,454.2211706,367.3063564,260.0806389,416.8773842,380.1098459,219.471808,328.4755424,390.5498551,297.5847524,371.3484479,285.7138193,202.3243715,270.6966553,270.9101542,250.9689115,197.5840109,265.8990145,247.811359,189.3335343,283.1310411
CL(72:7)>CL(18:1_18:2_18:2_18:2),846.1491684,1014.605575,734.2578992,834.2510503,703.3592059,1023.524869,803.7587573,977.6033362,1146.574436,672.2397902,1159.697983,1391.796403,873.6589107,995.4548934,621.5729911,941.4207812,1431.272175,849.2245611,1128.39917,782.9479171,602.9531773,840.2402983,605.1384454,1042.607333,874.1659097,627.1641969,646.2782708,997.6495105,1119.617806,718.1726585,1162.890365,915.8472644,745.0894704,1088.581846,896.8546039,596.5393304,890.2509934,997.3197631,790.5594143,1091.767072,858.5204113,598.9336935,802.8080968,816.6612813,701.3558062,599.3076395,836.0474932,869.0852839,553.6894455,811.1815818
CL(72:8)>CL(18:2/18:2/18:2/18:2),1048.592261,1109.407799,891.0649272,1092.869453,821.4728349,1240.010517,1018.637655,1195.107938,1374.85012,828.9229483,1371.284511,1728.462031,1077.969108,1141.008275,793.155749,1057.028957,1771.863952,1123.481284,1273.974193,1017.422146,820.6148015,1135.656791,750.0116756,1418.716889,1209.564341,819.4671219,790.3943103,1289.543394,1400.75596,853.0378115,1547.32358,1436.314484,900.0887678,1545.167644,1024.77423,716.4057395,911.9807222,1306.509447,1050.399701,1365.099925,1126.59356,1022.497012,1222.626425,1082.851097,1022.109223,938.5385622,1354.205098,1192.483134,813.9255203,1378.317051
CL(74:7),41.60658753,47.80132687,38.8891561,46.87996692,36.20614999,53.67338801,33.13591752,49.77073605,56.8673874,30.42778841,52.49473503,70.84240896,39.56965696,48.87477564,35.04979289,49.38533022,69.84826133,43.84667063,49.97009731,43.07023005,31.39125282,40.15861426,30.83697838,50.96082784,46.02438959,21.7160177,22.40784427,41.5061799,45.531224,24.77825951,39.11501858,32.60197121,25.70695179,41.59059131,29.00909052,18.44396584,30.52604926,29.74985767,26.27427493,30.51963683,26.51099115,20.71526061,25.6840514,27.16885296,23.23585665,20.5714202,31.19627811,31.2634906,21.55935838,36.57846396
CL(74:8)>CL(18:1_18:2_18:2_20:3)_and_CL(18:2_18:2_18:2_20:2),90.22617169,94.5911707,74.75164897,59.34069708,66.0743448,106.1359956,76.55860746,110.4225407,105.5354651,63.66134231,101.9952979,151.7417954,56.0203937,98.04071538,65.71602969,97.28370606,152.6745115,92.5656971,108.8030842,93.18752503,67.62092988,88.60278327,74.05808405,93.7741994,93.35625202,59.1738228,49.57534741,71.07790497,90.63303262,64.43326471,58.24459766,49.85558863,50.7534731,82.65484356,65.31510567,44.95008564,39.03002595,70.17984348,58.68664377,75.4364643,60.8576182,43.81995367,64.68078527,53.22704708,51.08452042,46.24264118,56.98420821,72.33512991,42.14308399,74.79255498
